,genre_ids,overview,title,Western,Romance,Horror,TV Movie,Fantasy,Drama,Science Fiction,War,Music,History,Thriller,Comedy,Crime,Mystery,Action,Animation,Family,Adventure
88,"['Drama', 'Music', 'Romance']","The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 (Tim Roth) learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.",The Legend of 1900,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
89,['Drama'],"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.",Miracle in Cell No. 7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90,"['Drama', 'Comedy']",A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,The Intouchables,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
91,"['Crime', 'Drama', 'Romance']","A boy experiences first love, friendships and injustices growing up in 1960s Taiwan.",A Brighter Summer Day,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
92,"['Drama', 'War']",A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.,Paths of Glory,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
93,"['Animation', 'Family', 'Adventure', 'Fantasy']","In a time of superstition and magic, when wolves are seen as demonic and nature an evil to be tamed, a young apprentice hunter comes to Ireland with her father to wipe out the last pack. But when she saves a wild native girl, their friendship leads her to discover the world of the Wolfwalkers and transform her into the very thing her father is tasked to destroy.",Wolfwalkers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
94,"['Animation', 'Fantasy', 'Action', 'Adventure']","While trying to free her sister from Fahai's clutches, Xiao Qing winds up in a dystopian city and meets a mysterious man who can't recall his past life.",Green Snake,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
95,"['TV Movie', 'Animation', 'Science Fiction', 'Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Music']","Two years after bringing peace to the galaxy, Steven Universe sees his past come back to haunt him in the form of a deranged Gem who wants to destroy the Earth.",Steven Universe: The Movie,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1
96,"['Drama', 'Thriller', 'Mystery', 'Action']","With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",Oldboy,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
97,"['Adventure', 'Science Fiction', 'Action']","After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",Avengers: Endgame,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
98,['Drama'],"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",Mommy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99,"['Adventure', 'Action', 'Science Fiction']","As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",Avengers: Infinity War,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
100,"['Drama', 'Family', 'Fantasy']","A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.",It's a Wonderful Life,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
101,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']","When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.",Klaus,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1
102,"['Family', 'Animation', 'Drama']","A young lion prince is cast out of his pride by his cruel uncle, who claims he killed his father. While the uncle rules with an iron paw, the prince grows up beyond the Savannah, living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him, the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be?",The Lion King,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
103,"['Animation', 'Action', 'Adventure', 'Fantasy', 'Thriller']","Tanjiro Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyojuro Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
104,"['Drama', 'Comedy']","Three partisans bound by a strong friendship return home after the war, but the clash with everyday reality puts a strain on their bond.",We All Loved Each Other So Much,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
105,"['Animation', 'Drama', 'Romance']","After his classmate and crush is diagnosed with a pancreatic disease, an average high schooler sets out to make the most of her final days.",I Want to Eat Your Pancreas,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
106,"['Drama', 'Comedy']","Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",Green Book,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
107,['Drama'],"A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer. The time they spend together only strengthens the crushing realization that one does not exist.",Persona,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
108,"['Thriller', 'Drama', 'Romance']","In 1930s Korea, a swindler and a young woman pose as a Japanese count and a handmaiden to seduce a Japanese heiress and steal her fortune.",The Handmaiden,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
109,"['Animation', 'Family', 'Drama', 'Fantasy', 'Adventure']","After her werewolf lover unexpectedly dies in an accident, a woman must find a way to raise the son and daughter that she had with him. However, their inheritance of their father's traits prove to be a challenge for her.",Wolf Children,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
110,"['Drama', 'Comedy']","Roberto, a shy law student in Rome, meets Bruno, a forty-year-old exuberant, capricious man, who takes him for a drive through the Roman and Tuscany countries in the summer. When their journey starts to blend into their daily lives though, the pair’s newfound friendship is tested.",Il Sorpasso,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
111,"['History', 'Drama']","Presenting the tale of American founding father Alexander Hamilton, this filmed version of the original Broadway smash hit is the story of America then, told by America now.",Hamilton,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
112,"['Animation', 'Comedy', 'Romance', 'Drama', 'Fantasy']","In Fujisawa, Sakuta Azusagawa is in his second year of high school. Blissful days with his girlfriend and upperclassman, Mai Sakurajima, are interrupted by the appearance of his first crush, Shoko Makinohara.",Rascal Does Not Dream of a Dreaming Girl,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
113,"['Comedy', 'Drama', 'Romance']","Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve.",The Apartment,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
114,"['Family', 'Animation', 'Fantasy', 'Music', 'Comedy', 'Adventure']","Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",Coco,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1
115,"['Drama', 'Mystery', 'Crime']","When Leonard Vole is arrested for the sensational murder of a rich, middle-aged widow, the famous Sir Wilfrid Robarts agrees to appear on his behalf. Sir Wilfrid, recovering from a near-fatal heart attack, is supposed to be on a diet of bland, civil suits—but the lure of the criminal courts is too much for him, especially when the case is so difficult.",Witness for the Prosecution,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
116,['Drama'],"A bullied teenage girl forms an unlikely friendship with a mysterious young man who protects her from her assailants, while she copes with the pressures of her final examinations.",Better Days,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117,['Drama'],"Unemployed Antonio is elated when he finally finds work hanging posters around war-torn Rome. However on his first day, his bicycle—essential to his work—gets stolen. His job is doomed unless he can find the thief. With the help of his son, Antonio combs the city, becoming desperate for justice.",Bicycle Thieves,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
118,"['Drama', 'Romance', 'Comedy']","A family dog – with a near-human soul and a philosopher's mind – evaluates his life through the lessons learned by his human owner, a race-car driver.",The Art of Racing in the Rain,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
119,"['Horror', 'Thriller']","Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",The Shining,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120,['Drama'],"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",Tokyo Story,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121,['Drama'],"Inhabitants of a small village in Hungary deal with the effects of the fall of Communism. The town's source of revenue, a factory, has closed, and the locals, who include a doctor and three couples, await a cash payment offered in the wake of the shuttering. Irimias, a villager thought to be dead, returns and, unbeknownst to the locals, is a police informant. In a scheme, he persuades the villagers to form a commune with him.",Satantango,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,"['Science Fiction', 'Drama']","In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",A Clockwork Orange,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
123,"['Drama', 'Thriller', 'War']","In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",Inglourious Basterds,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
